nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
347.7074372586567,378.12505162094686,1961.4327400331354,333.9751457402548,361.24349984153235,2010.0597672029567,322.8469701983115,359.61122262377233,2013.4206146156969,309.4776905080924,353.4424431444148,2013.2563667429238,354.1420525661906,345.4299867111449,2012.3619472782914,361.15945701098127,332.0243954609547,2015.0535206145937,369.76091897918036,318.7670861467074,2016.4557047915825,272.9058266558043,280.28465527996514,2009.7122112539669,375.8104671598919,253.46883804316823,2007.7396591047464,333.2199503350854,362.25493904005214,1923.6440057517714,359.6710316479579,350.28859356437636,1924.064264593917,102.84549064440321,214.29179855547923,1775.6656723591618,507.2841141949768,237.37896518070778,1770.4062120330505,-25.8494072171307,587.8518120519034,1434.068217336873,573.2673155649811,354.0554601149807,1472.2412928867027,43.758521332962246,618.4294643161307,1730.1820761663587,297.8366212411903,184.0791262502739,1774.6511066444532,73.88048543194425,700.9784640148891,1765.5286225410418,311.611072025222,231.93094358283108,1858.5770541683828,70.82809870016993,670.7185025852378,1797.5204528206104,309.27911469286533,192.9451796149088,1893.123435307847,66.11513090988363,650.9082690164342,1783.8378623104852,303.05844299885035,183.94534802086307,1863.8791278689223,170.84463263960393,192.10515387445164,1035.2091081527753,420.5823356173974,220.23910742259795,1031.0201042916199,133.7869805358338,198.9298380737579,567.3189345317829,378.5254087390849,91.34386558526695,515.7683179396855,130.42160738769795,44.76940705699147,90.86211858395784,401.30857685968243,74.17585711763763,133.19158530502105,142.3153442245228,-52.862473468182536,-23.56669392580112,415.8423305920597,-11.030461733547318,27.271317427358337,103.07979063234946,268.32127330118544,-27.796758065055016,345.19916195059477,258.5053900101275,-37.182353985039214
345.93080633360705,382.2519275214801,1976.8689682576305,333.56831429468787,363.85164835894744,2025.9388849491468,325.28000150898487,360.73553776961035,2027.770773076068,316.77963321835045,354.25669371705834,2028.3213753334849,346.59158800891186,351.23965758698296,2028.3413067816327,350.7038677702391,338.88728961549316,2030.5201533282436,356.049497842349,326.8101354258901,2032.3539037214077,280.8457852566496,281.88996440454093,2021.20165928003,349.0965445648905,256.76367017761675,2024.7699085198774,335.11968722827976,366.074547672927,1934.9028908738296,355.8114467192232,359.1206573643247,1936.4771628586288,205.27362082828446,221.09330601059412,1785.4840156506539,401.10624057733907,237.493963027206,1796.1923636644462,-27.482462919629572,587.8593853318795,1434.9694466952521,429.45520671889165,71.22296263998217,1471.0563565242896,60.99711760279522,631.1743241188243,1746.3574329658757,129.51631395878252,-101.27104929733525,1839.8790175437564,94.60738833807045,711.3918443690573,1788.3080097206773,166.4401476788627,-9.809249941224133,1934.0877249054622,96.49282570032284,682.3097420331591,1818.2900448275825,172.05318000620744,-40.88317794303959,1957.145808962215,94.69537200572644,656.9821120054431,1803.4678451882842,165.12073415338173,-55.33153643495535,1916.0765814330343,215.7969782512318,192.6020589584299,1038.3432035578078,375.16548304978005,220.6689719060013,1041.8745415253652,132.4858626252212,199.89883018618735,566.6459612353286,422.53442627104596,177.7470063035712,536.3933398166038,171.96500190583723,48.45180244216007,72.01814419126903,367.7007252217113,70.1193575868997,129.60445131186523,153.17909910115108,-53.69556545753759,-29.815250357991825,411.1269701411348,-10.75904319019173,26.21734873418681,105.77663419005326,271.56253088011795,-35.37065459184813,343.31578643838645,257.528559989493,-38.29657894445578
344.65165257755484,386.1737996985504,1988.351581290891,334.1209470047876,367.7546506339212,2037.1514494401313,330.05116694878154,365.534051763382,2041.7108020694698,327.8116509839477,359.3666267514933,2041.360765858347,341.1973586432402,354.4960273825602,2040.9497038194984,343.3883015118701,342.42390192521987,2043.8222808673816,345.14221609690765,331.26039371477503,2046.3609206583997,296.97520374589186,282.6661343555164,2025.2752359925908,322.27626410095036,254.34580921855041,2037.3593578785396,337.43979962279394,369.2749582888428,1945.0836748540016,353.2391369118994,361.8061802908211,1948.7733502337323,268.3156977493251,221.64705498685393,1792.157433903043,339.4324903639999,240.29512036223554,1809.7292532130473,-29.11718197442622,587.8710211426217,1435.8693587145156,160.62307046374414,-441.62505966937925,1484.9569047444231,86.56855447325839,622.285408498103,1761.2298015889542,-186.56446922214008,-616.856362297713,1936.8917035476293,114.77853274084283,704.4486315214847,1802.647446578747,-163.62061409262017,-532.314929265221,2053.1736330868266,115.02647357995988,691.1692219380191,1826.019024318077,-126.43648483515551,-523.6975622226447,2063.7501876944234,119.84613142366757,658.7624299788301,1811.5573929442955,-116.60454346792265,-514.5513597535206,2000.996126601037,256.84856194522814,194.78656145650783,1036.315524790782,331.69413838726456,221.71953698181503,1046.9316813375838,132.2308225110141,199.38058377565727,565.2223766587323,426.7872283335176,187.9811495778478,538.2693707821138,207.21313809657042,55.09605923166844,65.99275922354913,316.34066209096227,65.97001233165082,108.67036082633999,192.18944642587348,-43.31149502454097,-45.59506488398738,411.3766851636311,-10.213358774438557,27.124440309488556,103.47126785127101,271.2410325453147,-45.87356522183266,342.3428968890655,255.79467688668385,-39.181150160334425
340.39507886488633,394.5490024194764,1983.9307574017273,330.27347963291413,375.0407859208298,2033.0209953285369,327.700596367371,371.88735106363833,2037.7807170734807,326.4309970958153,364.5780345054463,2037.417494154333,340.3794312724533,360.85242763684425,2037.9179194368164,344.5907905615718,348.1157201410409,2041.3778495406514,348.1693947958616,336.9799774947358,2044.7554816190495,304.40729941403725,282.9690662221855,2018.5691079167418,328.13192812901127,254.65289473128934,2033.6320022934324,334.82433564349407,373.44017035562143,1941.1063407112492,352.80190054424736,364.8714237928678,1944.8661798500057,253.8527161740195,222.2596068637312,1792.127356424787,353.8527444507485,240.39621302200297,1797.8985133705062,-30.75060437367471,587.8772415632108,1436.766952295759,48.66116836470069,-675.4483251588065,1484.3580846570903,116.74332991772658,607.8869638859692,1760.4699083453725,-155.95244838265043,-588.8744973060003,1908.5436087728806,147.4650569743666,689.0845578096535,1801.8130794982292,-146.01364997801704,-515.7820812414037,2022.7485954737806,143.70958805133148,682.4858773305687,1821.0321749887316,-104.91639406853632,-506.25261740479374,2029.2476235317079,142.65371065071943,654.7051178838221,1805.5382299234527,-92.72387390952575,-494.00522527379104,1970.4686317461753,256.243313172463,197.70541005974582,1031.4564583693746,327.03697717758206,223.08808715438525,1041.9014039512992,130.0446624157288,202.5560281030497,566.0545902998622,420.8839046821694,179.2337576134626,536.1719915602309,209.74481523785408,57.41587524537469,70.33958880850723,301.61311388212,65.73441529499722,100.49423448088505,203.3997632665509,-41.215470342323584,-49.605174153918604,425.54448199461314,-7.733366007068511,32.79492411737713,94.423384896428,269.5160839726269,-47.509198739479814,343.38026533387364,257.15947946028854,-38.11813074655162
336.3213729978052,403.543166728275,1971.7175045074287,325.3744187485946,382.0047405136081,2020.94528978591,321.92283678899923,376.4527662736865,2022.2852502373084,319.1508931436681,367.8817357158172,2022.6079736728186,337.9330150201702,369.733379149936,2027.411965718571,343.4637777465691,356.65518697412017,2031.6580015907919,349.56902723970103,344.8629826425804,2036.5843943963225,304.49673001572893,283.01852797956354,2009.0587398411865,335.78328074221673,258.2486694050253,2026.3889261038632,331.1744179922262,378.86903804640207,1928.141696824202,351.3686624576693,370.9168591590695,1931.9472345353472,254.69906682049492,224.25699629243985,1790.1632839977617,351.00605345022217,237.56983155597857,1784.6653037066703,-32.38265382586743,587.8834717357577,1437.6706370049524,-126.70917105053881,-1018.1995253712033,1488.4513382475175,139.20212852295836,608.5851153372547,1759.3022410218412,-105.98382877797295,-524.8269504075935,1875.0438171214382,169.75893466964843,693.4894137868682,1800.0990461485692,-99.34736895055089,-455.2829304701332,1987.9551325907937,169.18545713213425,677.39753295116,1821.102904089446,-62.415694077244716,-450.79863314379895,1991.0001943033706,161.72323270736948,650.1612723884591,1806.246449704649,-51.49151397902161,-440.0510364003946,1942.2114764547186,252.6524656372939,198.87837663956583,1028.4676684001536,326.498805398454,223.55498004285303,1037.21371493308,128.7798303937544,203.71878017013762,565.574755199551,422.30692418803716,183.6459615143388,538.2276801312676,213.01663723579085,57.349685962342726,69.13778589133761,303.552780912193,67.78644575087759,101.58004062558177,198.5872855003685,-48.68981993554069,-47.87079444464954,395.24694197869144,-8.115813080444665,17.035659760090553,92.72157274117157,272.80123461175293,-45.40197491971646,347.8574143649116,265.6253943306972,-32.92339269481408
341.679310575234,404.0594111286638,1968.6371452003439,330.8492567729175,382.25149083832844,2015.4515090027346,327.533697053557,376.70818433530866,2015.3504619628243,324.1284250858356,368.8504167542949,2015.766316392116,339.6279040227017,371.1569345321206,2024.0525827560286,343.8295039604948,358.19272590200836,2029.1173839716755,349.4352953870057,346.1193929975664,2034.7617926909184,310.4948038148356,286.72465906681936,2004.2980055450446,330.4830354083002,255.46527709601946,2026.0174123083686,336.6965306124062,380.1394660299978,1925.3450041038795,354.10055481867215,372.12835698002806,1930.1416192592094,267.043324769367,228.39571254973134,1792.0864763419288,341.3585581918305,236.26181259864072,1783.5219691441714,-34.01933871680907,587.9004711325309,1438.56982732753,-344.3490358937263,-1437.2184071918246,1497.443931122367,145.90312313534017,624.9724140026941,1758.6302222986149,-158.28216020983413,-626.2640395928956,1882.3747207386634,171.17442546647376,713.824409623392,1796.4373836789648,-155.1812969200014,-573.7481369995265,2003.0748894534026,171.19854197679962,696.6115543921743,1821.5387113565673,-112.79525330313437,-555.036398536065,2002.5896433088824,166.4054677313652,662.0524491059939,1808.723509043078,-100.89442783699874,-537.5621691066323,1954.8089735975107,255.52471183751567,199.10104333889393,1028.17557241631,320.19143052254185,224.08780424589364,1037.6456402579379,127.7900648748748,204.53323610744414,564.9439552665593,421.6265777841768,180.48444510519823,540.4803294881224,219.44755880612357,59.174090629017684,65.87661069037381,296.8702699469753,69.42882647420392,97.9285094535019,199.53216918994593,-52.32082432472925,-49.482271508734506,318.65495043819664,-12.853808022032835,-20.385054120431583,91.32118317554757,277.30129396088967,-45.945092192440256,352.70156727345403,274.5565132678456,-27.968327694169005
350.00791459345686,400.82977153999275,1970.6600096128059,340.1266738781966,380.0374877959943,2013.8885392531893,337.76510585072464,375.41477278108897,2013.867723394559,334.81665866140605,368.61840913034814,2014.534075314233,345.472101269693,368.0268347355419,2023.5691882968663,348.0932508181775,354.8673696224668,2028.7786822544642,351.8100064576102,343.01164764035883,2034.0287346863083,318.7809192309144,294.43018679341134,2000.7804548192398,329.1681141031091,251.94971688378064,2024.3597588281689,345.66067344517995,379.4515802500687,1928.503968447117,359.90529446452473,370.1813582995482,1934.1762614437666,267.9322311117499,234.4242794654623,1796.5403805520307,344.4555449334233,237.58750926606152,1784.87642618956,-35.65182525652705,587.9013447461025,1439.4636131247682,-473.9948994937044,-1706.3617506113667,1497.2690091481336,155.58255644651436,633.0564977974633,1747.9036385322306,-155.1670102529586,-651.9857024002334,1867.887149451074,189.31384288096865,707.5046500087825,1782.099453875933,-146.60164626411884,-596.9940632784655,1981.8661543985618,188.3144578498557,698.1432552999036,1810.2144067379206,-94.60218885502015,-558.5744175970578,1983.2442747023267,180.17499262377174,667.3765977381911,1798.4073447070725,-87.04825814440457,-542.4424528542563,1940.5686010716709,255.44218546763543,200.3835937382805,1028.5603852398672,316.19156758628446,224.8117122751012,1038.6213426235047,126.13603832356102,206.60745945413908,565.0850691887524,419.77897516288783,173.29661520616366,542.953944041507,221.9907816860541,61.49880316251281,70.48183376802216,289.7949778668338,69.79794163158871,93.95328902303547,200.23844615449943,-51.610536169295784,-51.87267813413831,283.5519313947425,-15.335188944278372,-38.699814605287905,88.76046336713551,279.52360820491424,-45.81713201942644,354.1887081084696,277.9631200971062,-26.178802064692775
353.913443913233,400.5462472335401,1976.5647877828787,343.9925432477713,381.5549265161494,2019.3094717087881,340.75794996557664,377.2752785801428,2018.4581367886544,337.99762807843973,371.1865984454422,2019.0799502499617,350.0824951734892,368.2130803272133,2029.0170391783663,352.24518383224637,355.28006479022093,2033.9828494722371,354.91113957599345,343.7200910771958,2038.8133714344688,319.35422629595547,301.86974840223303,2004.9192208058494,333.77793352706294,254.65706162484554,2027.916968798795,348.4565440164764,382.45190869427773,1933.274628140537,363.03903798085804,371.24346366557023,1939.2583897493816,268.5674055356951,241.28053530214348,1800.7383301576174,345.0824108823135,239.68817738730283,1785.8577554709088,-37.28135831055242,587.9048893428837,1440.374424802663,-505.512570574381,-1793.8634056657597,1489.4459215571337,175.8167598224753,630.7109994891931,1733.783138347145,-133.13330433948505,-645.3109935442575,1843.7134903046162,221.7215043332456,688.2904679497883,1763.1658725550728,-118.24729765509056,-571.8262150620802,1944.9814407459025,226.9489637367276,678.4513654012004,1794.636908848728,-56.21242438804167,-514.9838122718893,1949.0340536723916,210.3640105247946,651.2270537569137,1781.1177726915846,-46.703426255423715,-493.46640892501955,1912.2766480104551,253.19777274928998,201.81442939927283,1029.2750206942774,316.1717658587086,224.49765569341398,1037.6617945032933,124.84276663425001,207.93640006862432,564.7282705659794,419.869930252455,170.72038621457583,546.0812814848142,220.62880800859705,61.46140459026982,79.74596761490693,291.35798327420287,69.6900486822769,94.31836375348563,196.7000628956296,-52.69703231024201,-52.05928263553236,297.75274356145763,-15.345516780053467,-30.827857373421068,91.67939270144018,283.41415725345934,-43.58707923203307,354.56100791621805,279.88551313274377,-24.5052683262831
357.40716534563984,398.16839298821753,1989.1099799416236,346.7787691951903,381.05203901900546,2032.6693340410945,342.1795786137269,377.7647080016427,2031.3428779557273,338.290519479654,373.09023928258046,2031.532126860766,354.4192557280159,367.043364611627,2042.0518351279336,356.1750651760002,355.2074660896877,2046.5757363385146,358.17978217664876,343.5468060821685,2051.0951439169116,318.23833092110044,304.68202613325184,2018.1981848670603,336.8716107326376,255.85840711544117,2040.6488744497456,349.7621514271476,386.0460324697729,1943.602514969487,364.49974707547454,372.88477648039355,1948.7756601499218,272.2643454808415,248.5335812434133,1804.8940637445826,343.05480871134995,240.12356256040343,1789.6923821069204,-38.923672354504326,587.9365546013311,1441.2705445828663,-471.15812774235644,-1739.368210126419,1481.099486782814,182.56944225217282,638.194424523571,1723.8483749460179,-133.79218909937148,-662.3636976516797,1834.3231525555398,235.37348442445446,690.5344223176804,1750.783113977529,-120.4539532108936,-591.6045979191717,1932.0421441530502,245.6877531233388,677.5213577424624,1785.378327197159,-55.31285042156334,-528.003082405284,1938.5394986721767,220.1590262754029,651.1673937739644,1766.8198673493812,-36.580922059934906,-487.3928830835509,1900.1154927255168,251.28478617703163,201.89231983117472,1029.8076034657852,317.07666959004246,223.64468563037687,1037.0820742065084,123.60177329745889,209.1792172767738,564.3498527354675,419.1240719925503,166.55230819021176,548.6937849156465,219.38851685325932,62.34801617414151,80.38509134908936,294.352842472227,70.15409883725096,95.87943619754142,195.10879318048674,-52.7125688206902,-51.04666471497688,301.2229189873883,-15.44905752950622,-25.18882604578073,95.54097231514459,288.620435514854,-41.47648658107445,355.4817775135865,282.4139086957251,-22.67714140610675
360.6297652204948,394.63484597629804,1996.8635579948468,349.221760050315,377.8844926106552,2038.9071825214373,344.88057891146025,375.4740662609064,2037.9839061988164,339.25629077029953,372.09810170135427,2038.6088719406655,356.9006963664678,363.4621001342392,2047.2748581774763,357.5798940338887,351.877391415663,2051.294046006272,358.46766205108344,339.11800563500867,2055.5123134463242,320.37397686546296,304.4031886250681,2025.4817220014122,338.9929411486703,252.7595121314098,2045.9135059251419,353.177725922424,387.8158283491683,1950.617774186637,365.46286845563486,373.2286017794057,1954.934241720177,278.1942248014529,254.65854722735116,1806.4611949707346,341.4581913494419,238.83748089626982,1790.677372210833,-40.55275461437147,587.9208491573952,1442.154747552043,-431.9794170796626,-1663.9025464399763,1474.5260100343617,191.18981777068697,631.3015326434208,1715.7403440434157,-124.34164000931496,-657.090715402476,1828.1641364236561,257.8141864892912,678.537875784383,1743.321532859229,-110.45528048652731,-595.3490647900438,1922.153755485744,267.67504424481035,665.962120122901,1780.016587911222,-52.54694105005507,-543.2713531533637,1933.6193796630284,209.32911122772978,673.4042734344058,1755.300910135262,-30.27040608725081,-492.2367410580286,1894.6505102068058,251.93444956309392,201.9628386361605,1029.7261041701736,314.83745851227735,223.52722189253933,1036.8746340194184,122.15588104343777,210.8290271679309,564.2375334059028,418.0260449479583,161.31277328999332,551.3251427565143,223.33581438359786,64.99383585523279,76.09919168830561,292.91243985222565,71.87271844570601,95.77604897074488,197.59645768507664,-49.17237708031648,-51.452490948801284,294.049976907413,-12.876316371397808,-30.25166287113263,95.43707903459809,290.7584882516441,-40.27989448535692,353.9842015241701,280.6295709523349,-23.69083320242928
361.2010680590799,396.02275823117526,1996.6684187010087,348.42778009789424,379.1104729817169,2037.481297642946,344.1640207809726,376.3432561871184,2036.5969108083045,337.4634251734746,373.13153459941134,2037.5885591592928,356.15634000721633,363.72583910543676,2044.4207985744636,356.52744621126067,351.1138591211183,2048.3893715821177,357.1843738163877,337.1120039208864,2052.4538101831636,319.4995483434968,306.7836064500074,2025.2237260721697,338.0568786468443,252.0981033307651,2042.898367158805,354.27251752712857,389.7863398590826,1950.5121327273414,365.288906928528,374.05983690564057,1955.6128975962536,272.71383627936495,259.5523517433433,1803.9573116378688,350.5273506944487,238.54333228261723,1786.1845201843184,-42.17613353738732,587.9199291803287,1443.085863090356,-407.29974651334845,-1619.287916121704,1468.101136241226,234.54225732762376,590.4894370250289,1709.9250710068354,-74.80045145565293,-588.6668177377245,1812.6346480922728,296.51206059362454,649.0846188363748,1732.859434868111,-57.70264644092238,-520.1106436845827,1899.0665276187226,307.1115308680033,635.2564813368956,1771.4506556705146,-7.213876545661924,-477.8666449981028,1912.6735581874007,205.63148523976255,688.8338380354388,1743.3954873159555,12.215443069636438,-432.63051733866774,1878.6275815550425,249.12009181195023,203.4765781475656,1029.8991422572208,317.115675266855,224.2916029777697,1035.333021537719,120.83501284358154,212.29060915574317,563.9523233377421,417.5877295696807,157.64284102257417,554.2461444277839,222.077249394258,64.48676216683596,79.16358593508299,293.8118162261347,72.76435074386964,94.90937168429946,197.2924740663543,-46.85093309879586,-52.92187003363911,297.0486087163663,-11.129533549002243,-35.08819422427172,95.03755346245188,290.30769066247916,-40.033070095829174,349.54708956553293,273.56755312139825,-26.290943611192095
360.7061111264036,398.0679087742648,1993.3612239879858,346.60122503169123,381.07332299904834,2034.4217969272775,341.6189035337352,377.71144590876946,2033.070647691788,334.59705495411106,374.3033997941811,2033.3733786926393,354.5286206085005,364.83328742958304,2040.8020213664618,355.2493653516613,351.5658111109284,2045.1794031421746,356.4161274618272,337.3351594785535,2049.598376377072,316.70907250999426,310.1188480437199,2021.1552188448572,329.2098113923789,253.12044554251997,2039.739137529048,353.68381828178286,390.36410228937706,1946.4982207227574,364.0098892414155,373.5709389853063,1952.597207427031,274.13071389545723,264.0931424806866,1800.9422467893182,347.9838654005204,238.46646169034562,1780.877459396303,-43.834575177868686,587.9914923331219,1443.9712624796364,-374.8029945601369,-1561.4517862410994,1461.0571734203543,272.2206659592176,568.0685962554155,1704.2914313203462,-69.19122231101795,-610.4958201094289,1802.7764994786423,298.8256758409629,659.2594170141036,1718.6176794695825,-53.52573660505109,-526.5377739380176,1886.831088328916,310.4003433513972,644.7216145634127,1757.9132701463093,10.895541342839593,-458.8720310472716,1898.9345111857556,204.50568779409295,700.6470669726564,1731.036174778414,29.610668261831524,-418.5499985489833,1865.1366195606665,246.72609833395973,205.2581664564718,1027.7727133585965,315.82769283947744,225.14177403575363,1033.8396622921134,119.49623242224752,213.6416634268106,563.6395144717504,416.89382332098734,153.42031784342734,556.908808555791,221.29284372447754,63.485957456832516,76.68558345040186,292.9709690791591,69.69468201439301,90.06197452343847,196.42176996477147,-46.874590093321935,-55.49233785881504,294.01717951340544,-15.347554168149724,-40.80305043553301,95.68505541891831,289.9156742298106,-41.09004222963256,345.7605410618381,266.85529968238393,-29.027500364945926
359.16918480316343,396.9245079343979,1984.2493585568757,344.0221213470871,378.79883262777355,2024.164728469795,338.3839102306053,375.32411440058195,2022.6495412970203,330.722501977249,372.07118218378463,2022.5396715303552,351.90824359518297,362.59484418082303,2031.293987417325,352.3347364722525,349.0955265860767,2036.0541612495583,353.52409586365553,334.7372567080781,2041.2126399745464,313.93858615671354,309.86600237626,2008.451147758238,323.84820435675437,250.80197500092606,2030.8074310993095,353.1442473860783,387.6844031009623,1936.4829218244342,361.9315178909732,370.1312218964837,1942.1003152195333,295.5337326184742,265.50836972652615,1797.464714264565,325.31755433992464,235.05779102953844,1773.143813406343,-45.45139686621259,587.9244848024792,1444.8295358027285,-340.92984798895264,-1498.6546330434599,1454.3046794703032,261.4060059473056,593.8933929546992,1692.1447928805544,-130.6650491816151,-759.078044842006,1798.5290256030748,270.8895155247124,697.9712979624367,1703.5453180391644,-116.15706070540669,-657.17730643105,1880.2682162805927,281.54396152903246,685.2288365621484,1742.5681809063328,-28.39419273644547,-556.5389205457698,1896.4239876639053,198.48713808537826,718.1487686062741,1719.016628351275,-7.897615857694531,-516.5799189043047,1858.1858432839426,248.44136082914844,206.10422403244448,1023.1053929709642,305.11278436295254,225.45870417356204,1032.0913190304464,118.1531603401188,215.09419445445127,563.4380813894547,416.0073003502963,148.71809963981187,559.582300384743,225.19154277764656,64.56342915299551,63.762835654875815,289.6986235593411,66.46640008906594,82.13058040002636,196.99749043171985,-47.304631524779175,-61.28782931991115,286.1672999824377,-20.100039060154327,-47.32709742331945,94.21961848761424,289.7572346606127,-42.586471520253575,343.31276380666236,263.8359173615253,-32.745238998265826
355.04078753285177,398.14657264640925,1974.8784949418628,337.2068286195901,378.7643829594467,2012.5095409857495,328.7187374443735,375.3461158667595,2011.3593671697306,318.75402011808876,372.3934110340236,2011.3386120817402,348.9645956142564,362.72389865226785,2020.6989710084765,351.2701177199094,348.30726986562865,2025.3544148005708,354.82212368657724,332.7473058944359,2030.5084874727313,296.9685255902468,311.45205410457845,1996.720430315432,339.31199420394313,247.1968509211807,2018.7107402412419,345.9951167074846,386.11942871267553,1927.7914139195907,360.6723501120085,368.12261395116013,1932.5952472959061,251.1127499922873,262.9661386829641,1790.4042851950403,370.466555113982,230.28318471590944,1761.5388409994366,-47.061674248365705,587.9215893998219,1445.8233562196194,-311.92537606366716,-1445.9538505735854,1447.6565237394193,233.73719666189376,630.6771290518458,1676.0312537436887,49.45851316225909,-478.66298978022434,1735.4343456510164,254.24988110858064,724.1627911708925,1688.7229530169404,66.89165943240236,-372.39308968260025,1797.6254580074485,264.6468909617391,711.9701664017463,1727.9316179447303,133.198721403836,-312.84957217275,1827.5574142157984,194.84814013995637,733.0836859253653,1707.0046242811377,144.32393003635033,-293.77825892526073,1795.6309424518017,222.62452491076039,206.59660157000468,1024.1789168454259,329.6319192197937,226.07520311190132,1028.2608239537108,116.80955863262035,216.73283126418696,563.2079526315682,415.34995244198524,144.6423025731216,562.4977966994014,192.42642552901367,60.22423767212726,65.03782139096623,317.53493089740806,67.35638285405297,91.53795340944913,174.9007005632315,-51.465820064910595,-61.27878013810353,311.85932293590434,-21.787062017951243,-26.493358575050937,93.84095616907742,289.5313134116605,-43.32069522175393,340.4039977950948,263.141174596548,-35.15007641148099
350.0355570226007,405.96706960056616,1972.3268437528147,328.0485243650907,385.5293195878248,2008.6882070335705,314.623278972675,382.2536672308767,2008.1150831790367,300.55248545342465,379.7578322397243,2008.1390796153191,348.6769048034599,369.09088229567686,2016.8048188286284,356.0634419261955,353.5948527585089,2020.7890969258574,364.9726085175475,336.3991504028239,2025.1437171010384,266.5004567267214,318.92555781543206,1996.3978169695501,363.6193019977202,246.78911110268902,2012.3193048439318,332.0614723715956,391.91088839956836,1927.0817501242234,360.8299510074174,373.42916061205483,1931.497085700893,129.6825936168102,262.0762316525258,1781.1385341676312,484.20302160207916,227.71611541886432,1753.8032421308296,-48.76428920154737,588.0992076327068,1446.6675184257545,-280.0018617571644,-1388.2437925417605,1440.78781072702,215.82754494802043,659.7685644909279,1661.318173144442,490.75579191207925,274.0437844966445,1628.0006211923364,240.33350010578116,749.1164584874203,1674.0148799364908,507.73973594478025,356.04963179958395,1663.746123817144,250.676719327766,737.2892929015469,1713.504445503151,515.5677945054856,321.0080121016602,1707.3830872814722,191.90246785394055,746.8372466650278,1694.8591802526125,506.20465673436985,303.6170952255291,1690.5100728799603,167.97698830801062,207.31126648338423,1030.9682292065775,393.5771817970189,227.3813500724021,1025.7787517269908,115.3964891143722,218.0249576434474,562.874962851908,414.7896261101197,140.57020952237335,565.1223500275387,125.76158814835404,51.8627010510167,79.49650619848354,373.92215303507027,67.75093136879275,117.74758931598448,128.71436046386623,-58.61460867819841,-49.76870362107615,364.8093839579051,-24.160330279882373,19.90205003331551,96.13698253924291,289.9492244009018,-43.72055677291631,339.14501242750293,263.37286545504065,-37.08451453139394
349.3760391417543,417.88919370582784,1969.5498309670609,324.6839120789508,395.2930321665129,2006.2905410743354,308.2629918681979,392.41750720157745,2006.3652752599628,289.9382456606759,390.6945621967196,2007.0385621601276,352.2546123919488,378.2649944971931,2012.7576155635766,362.16477198874827,362.66804759949844,2016.0159554716586,373.56056556810245,344.5477775800487,2019.9008324564818,251.2559706909138,326.8924991528463,1997.1156111481425,372.28464483124367,251.01498785985143,2008.6314908290046,324.15086483693153,403.9033707225584,1926.0076692285156,361.91541678978194,385.40529162129064,1929.3855228630632,66.26385170201713,264.07912945699945,1772.7255039645324,532.464051715465,228.25252376021973,1752.5527833317478,-50.33422789259535,587.8661102656541,1447.4348511220035,-247.8099840291067,-1329.2098065002094,1434.0286765654525,196.91058473559744,690.5759953453198,1646.905612059051,708.9268488988157,631.1611004245531,1595.1879411799027,220.04355543158138,779.8271701521385,1658.8185298205346,726.6546927646186,690.8463786074054,1625.204271005881,229.94183876070366,769.403994993176,1698.3827260178882,705.5267634947401,611.3821465784458,1668.8217041778535,186.94811553751987,763.6383206387592,1682.7248751661266,686.3006717312377,583.3201551710076,1657.4014628560392,139.04691012786202,208.02318870715678,1031.9473088961108,426.2034749583302,228.02468608929664,1026.5447308682076,114.16656980802851,219.3087790882794,562.6568924144299,413.88057824791554,135.87798648309519,567.7457450099959,92.39310754790681,49.63474018364883,81.82958533521943,400.7894746847355,68.02315802076947,126.34446813898171,101.24771574244585,-61.234983115611705,-43.18499153432794,389.6958908603267,-26.1454890361251,38.834587326283554,91.03990157966514,290.071228889848,-43.13447883076775,339.86112113331455,264.36015909936725,-40.23767553547156
