right_hand_wrist_x,right_hand_wrist_y,right_hand_wrist_z,right_hand_thumb_cmc_x,right_hand_thumb_cmc_y,right_hand_thumb_cmc_z,right_hand_thumb_mcp_x,right_hand_thumb_mcp_y,right_hand_thumb_mcp_z,right_hand_thumb_ip_x,right_hand_thumb_ip_y,right_hand_thumb_ip_z,right_hand_thumb_tip_x,right_hand_thumb_tip_y,right_hand_thumb_tip_z,right_hand_index_finger_mcp_x,right_hand_index_finger_mcp_y,right_hand_index_finger_mcp_z,right_hand_index_finger_pip_x,right_hand_index_finger_pip_y,right_hand_index_finger_pip_z,right_hand_index_finger_dip_x,right_hand_index_finger_dip_y,right_hand_index_finger_dip_z,right_hand_index_finger_tip_x,right_hand_index_finger_tip_y,right_hand_index_finger_tip_z,right_hand_middle_finger_mcp_x,right_hand_middle_finger_mcp_y,right_hand_middle_finger_mcp_z,right_hand_middle_finger_pip_x,right_hand_middle_finger_pip_y,right_hand_middle_finger_pip_z,right_hand_middle_finger_dip_x,right_hand_middle_finger_dip_y,right_hand_middle_finger_dip_z,right_hand_middle_finger_tip_x,right_hand_middle_finger_tip_y,right_hand_middle_finger_tip_z,right_hand_ring_finger_mcp_x,right_hand_ring_finger_mcp_y,right_hand_ring_finger_mcp_z,right_hand_ring_finger_pip_x,right_hand_ring_finger_pip_y,right_hand_ring_finger_pip_z,right_hand_ring_finger_dip_x,right_hand_ring_finger_dip_y,right_hand_ring_finger_dip_z,right_hand_ring_finger_tip_x,right_hand_ring_finger_tip_y,right_hand_ring_finger_tip_z,right_hand_pinky_mcp_x,right_hand_pinky_mcp_y,right_hand_pinky_mcp_z,right_hand_pinky_pip_x,right_hand_pinky_pip_y,right_hand_pinky_pip_z,right_hand_pinky_dip_x,right_hand_pinky_dip_y,right_hand_pinky_dip_z,right_hand_pinky_tip_x,right_hand_pinky_tip_y,right_hand_pinky_tip_z
,,,556.5340440437005,546.4760501067113,1721.26568964661,572.6613211372751,583.931433547911,1744.2559962448806,584.3620431660643,611.513186761092,1761.256398718599,595.3313284251418,630.8505693706356,1773.8566592436434,570.6464917715167,556.7141004049382,1774.486338235627,579.3776230801069,591.1600312881994,1807.1926454027812,588.876744471298,618.7417795232474,1822.8443442774617,596.8531751498037,642.0638910728178,1832.0250566993761,568.4502180521648,551.6972846385157,1767.924630228476,575.3288963724175,587.187068317589,1799.970818111553,586.5561265173772,623.78583807389,1811.5402783762017,595.3353390318692,654.5767402246104,1818.416278676813,565.0808841630339,549.7973066016905,1753.8497940762372,572.7239479019005,587.9102755151408,1775.8300153804937,584.3877963344349,627.6376801374471,1783.1319992170436,593.0944968306843,660.0448950192128,1787.6161866505142,562.3708761285177,552.2751312069269,1733.2552965624197,565.3283340222803,589.1979581026552,1735.9792592584542,571.6136816327091,622.3478309063776,1737.2176915287534,576.2858387797477,651.6174609399646,1738.014575563245
,,,259.05653777978205,47.040448905008155,1819.0713520060226,281.7133962742464,99.72057822979576,1851.7736673471559,295.9527204388303,135.39576281952156,1875.4778566290563,305.25894941433785,156.26070846265208,1892.092622298995,253.0472572213356,17.51863612288779,1895.3841368684373,261.6680956249205,54.68210986788944,1932.781699303898,268.6846904727228,79.83153382838373,1948.0203410160482,275.5179804132671,103.14405526987562,1957.8290175591071,228.29655675218376,-25.382555610410027,1891.0298934367638,236.66288268983996,13.648626832556404,1915.965929809319,264.5981470065521,82.01518835589863,1911.4288941139723,286.06912768528565,137.23103347998978,1907.0724035001574,207.64219511897412,-54.11627847332672,1874.8339465935007,219.9144525150975,-7.552273716105889,1889.6160619050056,253.56881157755996,73.08136505123032,1880.872254338593,278.5991215600874,136.05070684204082,1874.1586876214928,193.9521913861397,-64.69381347001897,1849.042837913536,205.9098859369432,-6.065380563716573,1845.6067495653226,234.22501890973507,66.6723868863327,1836.2166137823085,256.31645668073014,126.5479678268803,1828.5584220443031
,,,-54.15940528446314,-417.2513849188462,1923.1007972132957,-32.07718341276425,-366.13984790607816,1967.317577067232,-22.851852487772096,-339.1527783313412,2000.2975923864337,-21.97873275097853,-331.4558517012765,2023.6110316659287,-77.24811038861841,-463.966071740117,2016.771960524416,-62.82106194294148,-414.55376242730233,2052.2155128078743,-58.23155027128529,-392.5154444079509,2067.8762315669396,-52.91949061945933,-372.060015926528,2079.5300944172304,-122.33134264998928,-535.9128367178809,2013.835161555278,-104.27746066904268,-478.8711320198672,2025.883207758674,-64.04878150248334,-391.32882108418664,2007.566001088943,-31.5235385134462,-319.6040438090518,1992.1858011616443,-158.72094548816523,-587.7391150423622,1995.8063210763796,-131.9130029213569,-516.5459031420045,1994.8131662484411,-81.98444967083614,-409.28181007477195,1972.5891273101663,-44.47743335249475,-326.1992272563252,1956.6830250171536,-182.68764976842218,-613.3870361853018,1965.6687907840862,-153.9904104994453,-524.1236362915214,1950.4134290767768,-107.72980202269407,-419.3713631606391,1930.6843376151628,-71.59493335753443,-334.86442183921616,1914.9556233518304
,,,-181.82134005658338,-763.9040393685524,1967.5682804871758,-164.71892136530658,-723.8720456878043,2016.560337524793,-164.05660568402175,-713.9914722640923,2055.76236778644,-175.71341426468555,-731.744974918766,2086.173140866561,-215.73520580744065,-825.5345053865713,2066.932719227215,-187.88600506504557,-753.9226234818848,2096.0165937901825,-180.05498674847746,-728.2192159290357,2116.0000142654403,-172.92653193498379,-705.8175535619991,2132.309402593155,-267.14339744458897,-907.2321503437022,2066.5881381004024,-227.03961554196982,-811.5115458465989,2069.7013390904435,-183.52355390858898,-718.6979425438706,2052.178976748777,-146.48552738259806,-638.6613189791716,2035.3353261136947,-308.20105114220115,-967.5253018122316,2047.9442884660345,-257.0565327959216,-854.8083827205459,2034.42876077089,-201.83503285183755,-738.8560341603838,2011.6733793994442,-159.2401330569316,-646.9143588037488,1994.3565085696464,-334.43287363271435,-999.4722197597146,2014.6533137428942,-289.81671187855363,-883.1209821063475,1991.5418404211155,-237.4042927053287,-762.3596141017415,1969.4875629556398,-194.87486911161156,-661.4143147698039,1950.7309931185996
,,,-3.3256684457330445,-395.0340292001534,1899.05006094745,11.236537572550066,-353.78045354332073,1943.668040873239,12.852061142203489,-336.37369348773757,1979.5655057863457,3.4623204739606637,-344.97675289448205,2008.4323040136112,-32.21884970484508,-450.46504023759314,1987.2761803807111,-1.7374200613875361,-378.627238198928,2005.3117287164011,9.222674478980736,-349.235584391168,2023.0996188793245,18.122672788204106,-323.6986094016617,2039.1305695056199,-69.7914746601102,-507.5137143426175,1984.9655345477054,-24.94936844107428,-406.6911500577219,1979.9817540911,8.296656765766857,-333.00179510987437,1967.7007205358505,36.30717018386219,-269.5672681763111,1955.609199678505,-99.91488726778303,-548.2594092272959,1965.4158787566182,-49.134954966761065,-441.42367418200826,1948.6183790092216,-6.550135937094709,-352.51254145842677,1931.116405771246,26.361418799776647,-280.9705599856587,1916.8898563785592,-118.63576438120064,-567.6944327456401,1933.5677310583667,-81.07560478832248,-470.80844518393474,1914.1079016840445,-42.42645473994072,-380.14370283083747,1897.2191482631758,-10.212701082361743,-301.55326618694977,1881.7812475918624
,,,272.70606567480826,326.17510538785194,1787.094869238614,288.09872304290116,373.879952229697,1824.4500660950112,296.43002733856906,409.72805976610647,1852.131790494224,301.04786741809517,434.85161926555304,1873.160347647765,266.4844162775192,324.9468017467986,1857.8822876072256,287.72291928122627,379.52107594655615,1866.946724313471,298.8382708537763,411.1605097663946,1876.1791022097664,308.15399587392136,438.80015854084115,1885.242320437147,248.0491206370637,305.0842262584248,1850.3955689156448,277.65175152208207,376.7924331247644,1838.8383838117263,296.2138792384796,421.8205306918419,1827.284948526191,310.16569247319796,456.13366501924537,1818.1891166755877,232.88305383297464,292.55081974043287,1830.6385408555964,263.6460922755114,359.7033796377784,1815.0925635048864,285.14404262624987,404.49051355676704,1800.76483504573,300.82536563837147,438.51456288463595,1789.6079415049005,222.5605820923167,287.9703213489086,1803.8789799087108,242.8894964800477,346.84788402948124,1791.0706973309334,259.76058395025467,387.4786070245154,1780.0818592758517,273.4257145622974,421.9200990125749,1770.1790454006273
,,,249.14630240686526,210.75309460306968,1790.388299430101,267.1001301338891,258.7839130735293,1826.64873602093,276.1183875419893,293.64859663308476,1853.7396637401675,282.94516999078866,321.9807680071758,1874.392742010104,249.22788247082326,223.92808920549916,1860.1179819404383,269.50083084104597,278.4069073349141,1872.084317802745,280.1712159290521,311.5479804491185,1882.2166084706712,289.61543129230415,340.7972192541205,1890.7370311662871,227.28806401406445,198.4531750805251,1854.415999175903,259.7672408199955,275.04689014924384,1842.4665570735544,280.6448905381366,325.6654168829144,1830.1688114976462,295.9389460007671,363.666673288811,1820.596305491408,209.4009167091388,181.25643574812858,1835.9614216454631,247.0539691076533,260.8177632630062,1817.1797874852168,269.27122377909734,308.9416090191453,1802.6348110835572,285.2563768685424,344.26584174281203,1792.3938601425562,196.02831184601138,170.9894476083927,1809.6818760641677,224.52126927339393,243.43842733357968,1792.5028812792318,241.72580157694617,286.580302340424,1781.346069422864,255.3606927992051,321.7382606463932,1772.4223091926278
,,,79.10442384771555,-293.2832944436382,1852.614301589283,99.2187305825424,-246.49878532285763,1892.0082386714575,107.18805874802977,-219.04287930913225,1923.4306530039253,108.99810436205799,-204.63617598886788,1949.3836254990506,63.17371968398445,-325.2516027530805,1930.0686745553082,88.83227230343259,-261.55097798046495,1947.7703503805724,100.22769210645822,-227.43543341387306,1963.7989487043433,110.32594185130124,-196.33919680312783,1976.6988653509216,28.1458087893536,-376.6225474590299,1928.2392811373818,75.7410297451223,-274.4454148987312,1917.4663713519858,108.1629376956509,-200.95934344274207,1905.0017169359182,132.99765566629034,-142.06745237695282,1894.4468683269681,0.0920000696827609,-413.23166280602413,1909.6975165888505,57.275464443554554,-299.26023061315743,1886.488782223256,93.45507613416645,-221.10953497415147,1871.566172133918,120.41668919107165,-160.2587254936025,1861.2572646091164,-19.51083800008637,-434.98506240457664,1880.1594563729636,25.629965892464686,-331.9868733991113,1855.2876613874894,56.027230981998656,-259.41611456353166,1841.6462299957261,81.0492781612221,-197.2265627153619,1830.771680819914
,,,205.84381773466345,51.348588494313475,1799.9857561712859,224.6751343881859,96.41469520758774,1837.2863191942808,235.36485190866267,127.7304717554246,1866.0403939506803,240.69643448052693,147.3457815913677,1890.5134544837006,193.54092584037886,35.20839057311932,1868.904782332585,216.8081381486123,94.9593878965639,1880.5617580833566,229.39162079435704,129.22801061172876,1892.162677207067,240.46831205925716,159.5784417060326,1901.8085712442073,168.59797744613746,2.1809744047365838,1862.5370797005985,209.30914995808874,91.0684447850503,1848.9570103280382,235.99596127039473,150.29434429813995,1837.4657172273915,255.6442855094952,195.2238374839628,1828.216965782966,148.83986047997573,-20.806630924927394,1842.3973163317346,194.81495281794136,70.75007480834513,1821.5927821109772,222.971585452091,131.38293581209078,1809.6190238451577,243.5055385566507,178.09589754442064,1801.0349071648516,135.3140247892388,-34.058873410859384,1814.5663867769522,170.14484050193445,47.33767094725715,1793.7289149256999,193.09207605539737,101.35373862064962,1783.0091073730393,212.1586563464562,148.15750585623374,1773.9288970733037
,,,438.3618158756919,627.8833931370614,1706.638288926441,455.6291589435533,671.3675410043558,1737.4168621751103,467.58405155061286,706.9031957946348,1760.1406713066995,476.3021184774197,731.7450489012791,1779.4822251381947,451.48442426636046,676.8211238555658,1761.407536359985,468.81742479106185,727.1617184210211,1768.131250081289,479.7393081112283,756.7296825946141,1775.4227407815665,489.4621576936937,781.0297009538654,1782.0404493332126,441.1780113004571,672.5003150941153,1751.4831611768382,465.64367915222755,732.2234976246168,1736.4632402012405,478.55151992867917,763.1687978939841,1726.7847149262905,487.2800494452654,783.5290631026644,1719.8165810199998,432.4700515265755,670.3817352749336,1732.0155829712266,457.7931478682417,724.3244083553324,1714.988058864144,469.8205495937287,751.7794182310147,1705.2770743640287,478.1515144782413,770.4420139319366,1698.633499553499,425.58122360190004,669.2185058907462,1708.3960282846251,443.69459000018236,717.3391942783386,1694.3765330294043,452.0452574149324,738.5430404581795,1687.3472765141387,458.94303904275125,755.4002554171319,1681.4651634163129
,,,303.0278286478206,225.64879863884002,1748.5825347605137,324.21527210188617,274.31291283277767,1775.8145398144036,336.14024455437703,308.4858142556405,1797.175376147078,343.39411868820054,328.23624361891547,1815.4395789875123,316.4555371452485,256.3279214707223,1805.0952760940465,334.44434101167747,307.9756201244043,1820.5061467045853,345.89215784707847,338.9240506999503,1833.6953543811246,357.0651774210493,367.9238791802836,1844.4019560130737,294.39705969144586,228.7242729613936,1798.4489922595512,324.97511658893444,300.23502470922784,1787.5182478983927,344.62413544752116,347.80408495784957,1777.676546051481,360.3678345883661,387.5469401919335,1770.325561578214,275.7008523259948,209.1644088418238,1778.454073993515,311.6186899966395,284.74176087794586,1760.079626812774,332.3695485146537,332.10268470766795,1748.8941377745884,348.2677846719729,368.65970598956534,1741.8431656571488,262.70914615971367,199.7204528439794,1751.6546379737854,290.8531433233357,267.75231574336317,1733.3038788606484,308.51433583591535,310.36524709838847,1723.7951294876298,323.03816137074443,346.24590166795696,1716.5405477056431
,,,0.7714514561012865,-582.5171224599569,1850.1643220681626,27.66841631010839,-522.821148553869,1875.8550084875187,42.962690743888906,-484.01651348274135,1895.2200377930533,53.86143401523947,-456.974422042426,1910.5207187258632,-11.8534847697401,-622.0956785831063,1912.7349880005747,14.82407013368355,-554.0208736890313,1931.9325347548943,34.962867954624535,-507.8212011384237,1945.4721070981338,55.74580418679751,-458.87939191073514,1954.2305588029535,-49.991392533244216,-686.160311320881,1905.980974868703,2.2004897070491114,-571.9752117785007,1897.5254104868852,40.85052869304572,-484.8011310803615,1886.3779650725562,72.65945801060116,-408.6280154507646,1877.368772500161,-79.88682818324243,-730.5954513095431,1881.9502681641336,-18.130638051837124,-603.463347595489,1862.6475391751899,20.45090174766587,-517.1938091272642,1851.0782186904999,50.41107672189276,-446.9479576719852,1843.5396997311066,-97.41662897490855,-751.4404722263495,1848.9820780110167,-50.18857210436524,-642.9203932728998,1824.5812432004107,-15.399874973189304,-558.5986060480735,1811.5837458721862,13.247551543162901,-484.6176961873379,1801.415285209584
,,,100.4836453975306,-508.43499681669454,1805.3621344111207,127.99091306748714,-444.6938046586096,1830.0792322836578,147.39116823783976,-396.9867461378998,1845.3991979154998,163.71008335360173,-358.0789219858753,1854.8839921138854,93.99041877400097,-529.3284498220861,1863.6506299866742,129.51861971048731,-448.22688146873656,1875.679813670804,153.13850701126225,-400.11025477661457,1880.354473993599,176.89684761814416,-351.08021257209026,1881.5570990699086,65.3560531360624,-580.8094574751843,1854.4396847696034,121.66695498151955,-458.1326546818193,1843.5866852905206,159.0225558175034,-376.84922828738263,1833.9627970027143,188.78382898227895,-310.07368401295724,1827.2093306155216,43.73483785046936,-615.1328947094706,1831.4349120271595,104.36841724686452,-486.43848277241403,1815.0986218900157,137.63295549091904,-409.49492874016687,1805.934187149203,163.57209243845975,-347.89738868032185,1800.721972235861,31.830520418061152,-631.7961558369948,1801.378563961532,74.49758575517701,-529.0777295222803,1780.3410027499326,103.15516933660099,-453.8687232516487,1769.0476319800684,126.8003494126619,-388.4339283350825,1760.667795675559
,,,492.0863722678502,204.55064036958478,1654.1046753026528,518.3932828105085,261.72105197259765,1683.2658685898523,540.673617928855,309.11121367059735,1700.3867988689515,557.5891929850304,343.1000353339029,1711.5285768224796,529.612358570103,265.9103878804688,1703.5872478183146,565.1645178006919,339.109999009669,1715.3585866937563,580.2745760867627,368.59657666383083,1718.6823238276238,593.6331316429549,394.36920161352606,1721.093868784089,520.1916894923728,249.31164365366365,1692.7306848947198,559.6233427426828,334.6740494621035,1681.0932285266501,577.9967678928608,374.55676940201374,1675.5983802609476,591.4820200123094,403.73738334338077,1674.2848537215941,511.2257765151593,236.26146637633994,1672.5941201893577,548.9663288144783,319.8838371169893,1657.6869980618471,563.2202596745218,358.8118658143179,1650.593069709704,574.2485710568586,389.63797551448994,1648.964740583347,503.38837772093257,226.164000506515,1646.9871490220933,529.8299425306856,288.95302265258596,1629.5831842273055,540.5251705262484,321.86116182360394,1622.0218520292706,549.0739223608597,349.47060244208177,1618.2549360370003
,,,641.0859925901827,468.5992876732102,1599.230388803831,669.2722069016986,523.2087834707996,1631.2490921877059,694.2426287289825,566.6202185136286,1651.6062499935354,711.7511785851544,591.0519214535799,1669.3256827749417,697.6551417096263,550.1142520519986,1634.2655476568975,728.0322347266635,612.3234673671166,1646.1382488386103,739.6785695595279,636.5057713725982,1652.607437916348,748.9441057489589,657.33384076712,1659.1214375285344,693.3976611483167,539.074837551274,1618.2012444631534,723.5711175959581,602.5643273207604,1605.9719030254482,735.1388656236239,631.482894522095,1601.7474673282302,743.4911422213244,654.406388192321,1601.8480089336335,687.1337440204727,527.4076490432564,1595.4499925147313,716.8433963236785,589.6994316250116,1577.3680302930557,726.0116132893697,619.485001735303,1570.4394934515217,732.3787247582262,645.356651172554,1569.1387478896022,678.2977697157844,516.8721370300816,1568.541076545273,704.4198444421143,563.818669655721,1548.725755220867,712.0983225858245,584.532089309858,1542.4778050778339,717.9278091823189,602.7570640927665,1540.1699029411243
,,,575.2382095288349,334.3119606977212,1625.5476421531562,605.9723319385502,393.5043820319434,1648.1220306789337,631.1846413688534,439.0644764109658,1664.6497281699549,648.6847423024391,462.83540912913384,1683.9917981665023,619.9570218647211,388.174163415394,1639.1407139246571,649.5431555064049,449.57887874420766,1638.13992189619,666.9436299321446,482.9093430709351,1639.3088688353723,683.2423532236393,514.5229384249802,1641.8621434669335,612.8337033111982,368.1034933176116,1623.0660857649434,647.6312280613455,438.1625968086956,1604.866181394971,665.4145285886934,481.97155746163537,1596.3039692105172,679.8375481658144,518.8529898153796,1591.5170342601314,604.8553093784674,352.6310984511306,1604.4268804422654,640.8532886114014,422.1703822912939,1582.4549593734816,656.210471599518,462.77775895346906,1573.7574092911423,667.9833793675008,497.35310362925605,1568.757890745256,595.7089968122295,342.5348143806415,1584.2140552123512,628.3400855941036,397.0298057350342,1565.5042328287514,641.8151520719965,429.3789373465445,1559.6589500412722,653.3670515788847,458.3284836057984,1555.9615436003514
,,,579.6053430785682,359.8112368804209,1602.948883809851,611.7977517427167,419.1026984770385,1618.4410970827068,635.7978425691867,465.82021051484423,1631.987732303603,649.6889512351739,490.18969375773577,1651.6566105772513,622.6889793300678,411.640264156881,1610.4563857615376,654.7279462888439,470.6399345032641,1602.874274185301,674.523387578949,503.998270782513,1599.7167753764954,693.6579515373872,533.8762240584273,1598.816762973779,614.432029301811,395.6529419916428,1600.7904867216469,650.8699225444667,464.7945335284738,1579.4254691566675,670.7627404058444,507.67916572854296,1567.069183829947,687.3061501515189,541.9649190134038,1557.9455767054599,605.0742592609381,384.317173843847,1590.2033332212072,640.688721956432,451.3118469964489,1568.4775480576618,658.2674458835501,489.98655890800023,1558.2865591713964,673.0733150016947,521.0413808962509,1550.7097997860099,596.317502672968,376.0292780777646,1578.7566462007587,626.3282586491404,429.69193131418757,1566.1887521424487,639.6881094989395,461.0202285298512,1561.7926903998646,652.157670997089,488.1604154154461,1557.9078299318242
,,,635.3173321115617,391.0204976992959,1561.185645202265,662.9873212077192,454.15231763832907,1585.220522990465,683.7010824246362,503.40396498465924,1602.530700024663,694.9821711528926,527.52638272769,1624.649390468512,672.4722568376337,461.3694220568891,1583.6097624289987,698.4423026316722,523.1857248746772,1585.9298243248118,714.066541729736,556.9942788608555,1587.4532138919217,728.6491944926811,584.7583172750655,1589.4516134314222,665.2940563259386,447.83663483650304,1570.2902067555265,691.8488891527094,521.2145328912666,1554.7344200863208,708.0412251833733,561.0351681700394,1544.1241817097691,721.989873782536,590.602841968707,1535.907900056269,657.1086089522541,436.01514386473184,1552.5203824608614,682.0150531672112,507.0875360085962,1534.555415844157,696.8783594399223,544.6650259756696,1525.1402948138068,709.9978635849714,573.0834782775597,1518.6739836507732,649.9530907082205,425.3542504291441,1532.4944738478036,670.9385864005543,483.33488844676464,1521.605385880965,681.1863107101781,512.7846991390536,1517.6024606264575,691.0962762928789,537.3772043846707,1514.6869183129081
,,,712.6657605745132,268.2598197036282,1553.4189000734984,724.3837266930408,350.7630838901475,1585.2329176719559,733.7324502755039,414.5133446786003,1604.6284610900825,743.5331236775816,442.1379702712788,1625.6120464233381,718.2404625200888,365.7149258535836,1584.002380181933,725.4685585500591,446.454534738041,1592.3546472293833,732.9120950049529,492.01668000449,1596.5494858439104,740.7590390183162,529.0776309861728,1599.8370982244326,716.9763811551917,343.1973829747075,1560.8737911993364,722.4212602126601,444.3036492140339,1550.5677480674735,731.1901140911109,496.5430256295955,1542.5150383508637,741.4023181899121,533.3596677622836,1536.6215439992134,715.1547026413617,323.5134507878947,1531.464071845377,720.0051068737408,423.5831226749429,1516.4152151631572,728.5637640033665,473.2707369551787,1507.9785526644855,738.6640216745055,507.5984549814539,1502.858666919323,712.5887828568854,308.2804850684753,1500.0100688257357,717.9163719773611,391.582836849399,1486.9308340594616,723.5684943200033,432.33300194698654,1481.264649100562,730.3601894746926,464.70133073841805,1478.4726282708477
,,,796.8588888181606,205.59931046187214,1541.213807753794,795.5605017801367,303.1431477992592,1570.7168170155285,794.1381925372601,379.5142574073475,1588.265900554231,801.3779563983309,410.5417259093364,1605.9054711305166,780.1787933049721,327.73458911858444,1566.483070721057,773.0085393256743,422.89208160819027,1571.7951191063414,773.4995772503447,476.5469416696227,1573.7753755410956,776.1995997725288,519.5089355522731,1575.3265334771045,784.8614245081781,300.2714598450334,1541.7859093679924,773.5676909167468,420.44748080242607,1531.9039659148827,775.017243582154,481.07463924038694,1524.07267482247,781.4491670785786,522.401161060128,1518.7406908688477,787.8930139235067,276.95209756260067,1512.6163957370838,776.0848794715891,396.9374849977655,1499.1529582706207,778.1641964112066,454.4370378199792,1490.929823055768,785.6721524514694,491.41162694330836,1485.9160932980935,788.0103121880943,259.9862929452343,1482.838007085462,779.1491159777493,361.8191503111565,1470.3774201313765,779.5351092678387,410.3495964159252,1463.8844294192108,783.1562761672997,447.2857828489472,1461.0174693885715
,,,772.2495354633406,254.187031340893,1508.9189414325176,778.1918965469254,345.0992468575372,1536.8800804752827,781.7748706152599,415.9250805704543,1554.3531512744757,789.0253038477958,446.3229222220783,1572.8845592058408,770.609226043328,367.6791075412816,1531.1256390341132,769.8252715028863,455.9549153329829,1536.3756738631168,771.9729429216496,507.12007644337433,1539.2492065755212,775.3152237238108,547.8176515729846,1541.2722090847353,772.6512138754698,345.0836248382139,1508.4069402716007,768.2238723722418,453.85627454617577,1500.0475538639541,770.6058322777636,510.12865253640337,1493.4879052813942,776.278467150021,549.2497735586726,1488.7796233868123,772.2109997232044,325.4497637812621,1482.3121340574787,766.9492790734319,433.19733056109396,1471.4327855971171,770.1069439788711,487.0205943121012,1464.8399159831915,776.8539390174268,522.5285625554352,1460.7310390920939,768.9923201188566,310.8034580412378,1455.9060072849222,765.6553237615659,402.3178165799937,1446.4209933582924,767.7304894531522,447.2856985003398,1441.8671608266911,772.093926233638,481.86869128015087,1439.9850078965562
,,,675.1153268329323,318.3032058202736,1476.2895448770985,698.3415035946468,394.96108148969057,1504.9732079534438,715.4791334466057,452.8725150818565,1523.558275656575,725.2111404893898,481.4220196220122,1545.310529965939,703.937820126314,403.1258784969361,1497.1613713416855,719.8098240782074,476.6454588525673,1504.3229968726785,728.596080817632,523.1455174679139,1510.1925654584495,736.0928195771897,560.7511363471227,1513.9131043234395,699.2431934308731,387.66498547076674,1474.6907104085267,714.4144666972221,474.3655272121672,1469.1701078261638,722.6225298660901,524.0917269626146,1465.23562201278,729.530028779361,561.0323335825437,1461.8171629458159,691.9508855286889,373.7979315808391,1449.4347741668148,706.3429847201573,457.44105952748686,1441.7740607027374,715.1938130945296,505.0842761994905,1437.9609737402511,722.2812570460725,539.6725005660054,1435.4816428224663,682.982378558956,363.2263142543025,1423.7740456960937,697.1630404949254,432.6147211912284,1417.324097921878,705.8761026433459,471.4444537876807,1415.8823642059692,713.9267360123266,503.00123689815007,1415.4760209520637
,,,640.8549254069932,361.22026745129,1445.5121973475311,672.2781763092046,427.3483697682953,1471.934586502719,695.1377251746682,477.6258036261083,1490.1269852770117,705.4688401667895,505.5460672835752,1512.001289573794,684.2496779019466,431.0670734253059,1462.0864538947505,706.8444356943224,496.9464394335117,1468.2411284022364,718.1676346518134,540.4798511397335,1474.4569607805558,727.1727605338822,576.2290684077944,1478.3403606969769,676.0347480454597,421.35225704497014,1441.6292064475683,699.1920349668858,495.5462010461772,1437.267356249437,709.1479515036391,540.9253991711871,1434.6281212823394,715.6822372159403,576.3229427148642,1431.887256342242,664.6357468623283,412.46446499436706,1419.8035505200514,686.5630413016172,482.58637794474805,1414.8382100910471,696.4893135995381,526.4162026313933,1412.7763682231875,702.4972287597329,559.9587635556478,1411.229242611575,651.7938267454552,405.4622649429995,1398.0946803681886,671.5735060625086,463.5600086193152,1394.791376271143,681.7740589541046,498.6658655817496,1395.3938211563266,690.2936630085503,528.1219749312482,1396.0309702802522
,,,672.0856736954967,370.14092410097277,1415.334777560225,701.0868967672344,425.35007355122383,1438.0891621185433,720.7379716325408,471.20426091550127,1455.2224401948808,729.782634863722,499.29317597639084,1473.7027669292631,709.5158804162274,436.46624183777806,1428.4792059907772,726.3450191264279,501.4180044330566,1432.854995898627,735.6857597605436,542.5851048535555,1437.4717614122083,743.2452280120683,577.3734632907062,1440.6048236555957,700.2479554993683,431.42979695901494,1411.43067094763,717.338366727505,503.16352638741836,1407.2520588904029,725.1703042303782,545.5830029876055,1404.5931191676912,730.0684666904108,579.757061391064,1401.9946566004298,687.3494732890766,426.8230671195733,1394.1080348723667,702.2364111140784,495.0720457227279,1391.4661846973013,708.043369006943,537.2563451930022,1389.9391016705515,711.2470733875244,569.738184205344,1388.7089612511043,672.8613659430118,422.78591749411555,1377.607529058041,683.2994264926714,481.88507909617425,1377.0606790504942,688.6333724700526,515.3616960395148,1378.2239865111073,693.416532136311,543.6502360161318,1379.4154827484726
,,,717.90703493876,359.64245061158107,1386.8670325760006,741.4195906536993,402.28427093267715,1405.8082351272187,755.3594656957914,443.86848653732903,1421.768175544102,762.9029328350114,472.41163973473374,1435.515494606631,741.9412504637077,422.83724150611414,1397.0423714904257,748.9297284815449,488.9845792464174,1399.4473794611301,755.2320387129153,528.0928987686391,1401.8699008514131,760.7620990380134,562.7551256601301,1403.9838876891308,731.9484501988836,422.2014737626743,1383.2676616683204,738.8339610507745,494.8184370720999,1379.0901993139032,743.7277199795325,535.1519478469663,1376.166734331531,746.798393502224,568.8628805487859,1373.6839884786825,718.1516581260368,421.9779305568462,1370.1590817987267,721.7106955676167,492.14503091762424,1369.8689639171623,721.7846866771991,533.7050274057276,1368.6122801114122,721.4635253508577,565.6378308102974,1367.5943001820117,702.5689695372014,421.17404102832813,1358.6872632739094,698.9467625693864,485.24759701782295,1360.6613126168613,697.3909953890625,518.0448790188368,1361.9072278800065,697.0100062590494,545.9092814183023,1363.523348736715
