left_hand_wrist_x,left_hand_wrist_y,left_hand_wrist_z,left_hand_thumb_cmc_x,left_hand_thumb_cmc_y,left_hand_thumb_cmc_z,left_hand_thumb_mcp_x,left_hand_thumb_mcp_y,left_hand_thumb_mcp_z,left_hand_thumb_ip_x,left_hand_thumb_ip_y,left_hand_thumb_ip_z,left_hand_thumb_tip_x,left_hand_thumb_tip_y,left_hand_thumb_tip_z,left_hand_index_finger_mcp_x,left_hand_index_finger_mcp_y,left_hand_index_finger_mcp_z,left_hand_index_finger_pip_x,left_hand_index_finger_pip_y,left_hand_index_finger_pip_z,left_hand_index_finger_dip_x,left_hand_index_finger_dip_y,left_hand_index_finger_dip_z,left_hand_index_finger_tip_x,left_hand_index_finger_tip_y,left_hand_index_finger_tip_z,left_hand_middle_finger_mcp_x,left_hand_middle_finger_mcp_y,left_hand_middle_finger_mcp_z,left_hand_middle_finger_pip_x,left_hand_middle_finger_pip_y,left_hand_middle_finger_pip_z,left_hand_middle_finger_dip_x,left_hand_middle_finger_dip_y,left_hand_middle_finger_dip_z,left_hand_middle_finger_tip_x,left_hand_middle_finger_tip_y,left_hand_middle_finger_tip_z,left_hand_ring_finger_mcp_x,left_hand_ring_finger_mcp_y,left_hand_ring_finger_mcp_z,left_hand_ring_finger_pip_x,left_hand_ring_finger_pip_y,left_hand_ring_finger_pip_z,left_hand_ring_finger_dip_x,left_hand_ring_finger_dip_y,left_hand_ring_finger_dip_z,left_hand_ring_finger_tip_x,left_hand_ring_finger_tip_y,left_hand_ring_finger_tip_z,left_hand_pinky_mcp_x,left_hand_pinky_mcp_y,left_hand_pinky_mcp_z,left_hand_pinky_pip_x,left_hand_pinky_pip_y,left_hand_pinky_pip_z,left_hand_pinky_dip_x,left_hand_pinky_dip_y,left_hand_pinky_dip_z,left_hand_pinky_tip_x,left_hand_pinky_tip_y,left_hand_pinky_tip_z
-31.864121655703578,538.2926721865994,1009.4813993336369,-1.4420498827430737,569.9280690994186,987.8957063650738,9.458077183989646,588.4006641448441,953.0283686281718,14.742469720806584,590.493678306495,916.3540752721736,22.45056176329192,595.533923105378,890.6732714099783,-35.65572027326335,589.386679202272,927.1706193937385,-17.469768041936167,594.3263928477033,884.5856443801872,0.9041580802852429,593.3768340809012,868.9297315868314,15.361579309331331,587.6624984925139,859.5065521974491,-46.68951922774645,560.3484974791027,919.307499587652,-24.398104758115526,565.3157965344442,882.1482504349078,-3.5044462885243655,562.6898466066691,868.8596108503299,14.084378882153889,551.099328311224,857.8645929883759,-48.72871176876484,530.6310625167372,914.637608393699,-26.62241734189291,533.8830386346159,881.0263398550011,-7.811474132939267,532.5740306169448,868.2976011161506,8.8820558084773,522.4887952660952,858.5086680356649,-45.32014006147313,503.0997090000229,911.6062386769125,-27.669889767731487,505.85835081612544,882.4477837585365,-11.231319111222565,505.7939592375343,869.5831776188314,3.7144436021380307,498.3174657760213,861.3226633641694
-39.01862943992759,541.2969064168151,1009.8577272086835,-7.447265705567026,573.376536462493,993.456280387977,4.788476502555299,591.1317680603458,958.4997199732866,9.686413863768367,594.5038539895395,921.6502658442022,17.16440973909225,598.827564149509,895.0581811896392,-38.08491838792858,594.0766330044343,931.6469087351484,-20.889992478212292,600.2287133889618,888.7068855613195,-2.9308950877720235,597.6177985886111,871.4612794297303,11.359752025018988,590.1110596473173,860.4302515650751,-51.23218484814885,566.4073811924281,923.4867025160936,-29.158772840953215,571.4978998447586,885.9509897259103,-8.11931219309751,566.1127591251338,871.9557364799828,9.783085355796079,549.956769517578,859.8795414961357,-54.85827278593058,536.1131228991369,917.9853055045573,-32.695955048232605,539.4463512244655,884.6188221831954,-13.67706959363449,533.8708607005269,870.9887574148323,3.2627732310154394,517.4102885112828,859.4908852923633,-52.381414405247256,506.980993614911,913.459230950817,-33.79720105605385,509.1640028459097,884.1585735965501,-17.10336212621776,505.6497912922897,870.8486453032372,-1.97404791648455,492.4211308071202,861.0198547908134
-59.513989906304225,514.604068186327,1020.7443640525273,-26.03765620832303,547.4573061507331,1007.1351224856414,-12.276021373359361,565.2064457280303,971.1055406992716,-6.876389394136697,568.5969848049509,932.9117939003022,1.254075726576676,572.5332978067479,904.0045832690124,-54.57787619642492,567.8838872728525,940.1810829717709,-36.474196334394854,572.4846925887584,896.0338401119009,-18.275559321930153,568.7898972480232,874.4906303579828,-3.338903363793646,564.5111745295889,860.0075056645497,-68.22685157863064,539.0640472001035,931.4629099470707,-46.02414493952211,541.4618723324172,892.0367176814588,-24.68235219830944,536.533250034141,874.3529703778271,-5.198923521196552,524.6521653858047,860.3173865570021,-72.13710683071108,506.74083166843985,925.7149926011365,-49.44302169594618,507.03175496448546,890.5845888148666,-29.557480713135774,501.5183788449674,873.6096770607446,-11.008542846004955,487.8255276422911,859.7270882998512,-69.83283240713736,475.8840746499454,921.4769116208306,-50.448954282353554,476.01816671067746,890.6014417010688,-33.00724382690708,471.97552502861805,875.3005840440421,-16.783347439638153,459.21806775860375,863.6265009851687
-41.19202342210311,508.14346692748023,1010.4986470002781,-6.355142051611424,539.057374591666,993.1863436515417,8.735379587606987,557.3694241554424,956.6851819499543,14.74370274725277,560.4285704039863,918.9599333069563,23.946128892217327,564.6737925598457,890.1529512318606,-34.38084568455532,561.0211747055488,925.309886871229,-15.06086875212987,564.768726539448,881.932885992835,3.048350708703944,561.2781735658975,859.0877974941308,18.053811921345638,559.1935880054397,843.4075034978081,-48.67882899217333,533.376224992062,917.7234430115349,-26.587219759884373,535.4991575893346,878.0239255308164,-5.718430806501921,532.019868025715,858.6213289953268,13.77563961240705,524.6872370847217,844.0445667958471,-53.31105845640991,503.2668251333484,913.5798514007321,-30.80471248136667,503.49638095173094,878.4817085482697,-10.848125997999315,500.30090195536366,860.2146394880424,7.9665285640638395,491.9882689218772,846.2089474507228,-51.97996297958102,474.5322923271481,911.4508333812261,-32.86686166817249,475.08967057286276,880.8749024262576,-15.393961463604779,472.95539369901934,865.1161828413038,0.8228222130633249,464.36583961692816,853.6042195303442
-29.857260021407225,471.4277859592282,1001.7828172802294,5.460139799847398,502.36107191819343,981.1314605212799,20.837314938701578,521.9863173831079,943.9977605282974,27.416202425095882,524.7701215397295,906.5403928787377,37.79972179245252,528.5019356091437,878.272035736253,-22.897221496359045,525.7980158397114,914.2133834647041,-1.278354398238823,531.139822650622,870.6442485700102,17.467691367355307,528.0921460510616,849.1886726422089,32.542946909321415,524.3459755043731,834.6048979297243,-38.35255500606217,500.21665385525887,907.9222550754617,-14.527395193487662,505.85071241846435,868.1129322446666,6.737846592894951,502.7366439142602,849.6805177848806,25.620191660586517,494.52452611617747,835.8995862386014,-43.857246295912724,473.31029648693476,904.9716359816301,-19.969730055011865,477.1582305238527,870.0095992242865,0.1417923220483248,475.35925069278227,852.9550707577378,18.220174853747732,468.58808244481867,840.5162816976449,-43.09369290801634,447.8387778874552,903.850313824697,-23.155505554404947,451.6653963388394,874.0553861319091,-5.543498880389636,451.49676123399655,859.3879976138027,10.200432179104274,445.6235454254669,849.3262546323367
-37.45312748957742,482.4401986834971,1000.2295017996629,-1.4365237076859174,514.2360060681357,983.1718437205922,14.196026630214778,533.5195153347744,946.4716207755996,20.59682579978222,535.9221045349792,909.1320341136554,31.504156910267394,537.2063398944478,880.4920007319032,-29.0720332019629,538.7199383834868,916.966511590196,-6.520872336370527,544.4616108934466,874.3383154990356,12.489146060870159,541.1767954901808,853.6374605931458,27.53132056217469,536.5833543448499,839.8291536704241,-45.49674551658967,514.3610367498968,909.7356725078043,-20.698164457347918,520.0523258689348,870.3199039545664,1.1079405956218666,516.2127796283086,852.5886456585429,20.381090607294393,506.69313660840544,839.3762317571761,-51.56955339357935,487.5193956377672,905.3040816061585,-26.486049476667326,490.89973155194707,869.8913147013324,-6.083230333039205,489.0041666026326,853.3192554558958,12.239879100404075,482.03332381087625,841.219979084513,-50.82657170773891,461.7979445718442,902.488223642321,-29.95884494543313,464.943155696248,872.1280921927156,-12.099218910284815,464.5375687907259,857.4182346581774,3.8758046794454706,458.60749141804433,847.3556332854776
-38.33770785212292,523.9014690359035,995.7892658376671,-2.011240063182985,555.225483834765,984.7937525457148,14.443647073454661,572.481325654058,949.4119601741687,20.408611710593167,573.9958656580756,912.345278133351,31.148096382211904,573.2057904799537,883.8761097475914,-28.41650437726257,581.7711218520432,919.830305303632,-6.5577748239056834,585.0916796246588,879.2727145381707,12.016393328873242,581.5889668894489,858.657644674784,26.69686943642799,577.0929874656993,844.7010033922536,-44.712293281410965,557.5020698308058,910.6280902266299,-20.075048518495688,560.0684174387272,873.0054204016222,1.9709704530678478,553.7496376918716,856.3922632832285,21.659334882402128,541.1790227034362,843.3454004705179,-50.551275593451535,529.3380271644218,904.3115995294816,-24.99994960276486,528.8371551889019,869.6797340643143,-4.232961476142634,524.2225279802436,854.0214257822977,14.546393788056028,513.3957572881764,841.7863884417915,-49.74361126553944,500.99868090831245,899.3804954975813,-27.624172683980987,498.96416256676935,868.9169781113286,-8.990498336224606,494.68607403807204,854.1888102633199,7.510680706257618,484.3578126544552,843.501036368044
-32.62806137133055,522.9375132271488,993.1202661836841,3.878783645213643,553.1713474448629,984.5277450099345,21.09230880254951,568.4961210743887,949.4838239848516,26.990399033064403,568.2273857158121,911.8479857761256,36.821889142774516,567.7105397905522,884.0392098524665,-21.92294213400642,580.4441194921086,921.1537322193977,-1.054229683569826,580.9980356648508,879.4710022383982,17.308552547977026,576.9074836809581,859.0548590892896,31.739131767677655,571.1942512399597,844.853022179523,-38.121719415617505,554.9959181458893,911.0851260132813,-13.806298809228895,557.3023039954268,873.9926061356318,8.508690434272477,548.6083360981677,859.3036111688762,27.61312034521897,531.50748354363,847.2196842292025,-43.989690643472194,526.3348333456165,904.5507553971242,-18.422075229561695,524.9817633990816,870.5323671554489,2.51559433207254,517.4742825787855,857.2045344895836,20.549708257082397,501.09369352899944,846.1936542010716,-43.28802021038408,496.69384415719065,898.9160168376302,-20.21101192095433,492.79739611281633,869.2758507296628,-0.9275795603036008,484.94092553518345,855.8757278225588,15.361145578846221,469.694753199469,845.9303070184156
-19.78328940597431,495.9822921119399,999.1020476497424,19.96008219046025,522.7037817470909,982.6544562689334,38.53500467693616,535.6308831495908,943.6159482323706,44.13979149848466,533.9931320114908,904.0586734829393,51.738182578412626,534.7272783673379,875.3741092415772,-3.400837965705726,545.2882237437885,914.3796465460097,16.07944143258708,545.5720964255534,868.5476074480911,34.22107612505387,540.1333605253262,848.5345625219485,48.68842546272184,533.4291329601591,835.5641450160767,-22.397919357320415,520.6806288796266,906.6658369311258,0.026174983225940175,524.220846051412,865.8671530111205,21.813207590595965,516.8065070324716,851.5567895331814,40.21391799549142,501.58319478717556,841.253992446988,-31.211384772164884,494.3572329845709,902.9096727402425,-7.8705153731309965,494.85476097309936,866.8210333259855,12.436808945689771,488.71286458549935,853.5742734080691,29.63689812335278,474.0133201647378,843.713288650534,-32.633311147323255,467.5716618518107,900.4010688880776,-12.374772215880105,467.2817355261772,869.7129514836835,5.667982737236489,461.04950342835645,856.5769488550203,20.765345046686694,447.84264012149237,847.9823299297279
2.8369640071591586,458.2702894285074,1005.6881354803792,47.41092685280573,480.1009821092652,975.0862240101677,66.70204052376127,491.3690660773558,930.9548290597323,72.11120274659935,490.2974165006353,889.939936533611,77.67751297907347,491.2818468640053,859.715721029216,25.97378537002639,497.7396951630779,897.8221060125876,46.14192962062859,498.5464474780481,849.0690797465784,64.31560870933318,493.35851248054155,830.6416348370711,78.83861010183203,487.32556750920355,820.6689657692943,4.183491755082706,476.5939760875897,894.5421806725225,26.20466925252709,479.1487585287213,849.9722512523717,47.20694416036035,474.49785053958016,835.9919465813456,65.12868077673765,464.7550092419929,827.2349627321026,-7.526874546347511,454.72324704951404,895.5562430749708,14.49229312233972,456.06448265322746,857.7704349699209,34.03123929630711,452.5828706791804,843.3895470184541,50.669167514655946,443.35017809682995,834.192960323453,-11.546623155705156,433.2981528306064,898.8092590200777,5.676853710849411,435.9328025830445,866.8346998076987,22.355173958317057,433.01913350952884,853.3962804114525,36.31520699572601,425.006586365185,846.2682544506
21.415094274965384,434.22098205600184,1001.101101457412,66.65997064434423,455.78373940767494,967.9474952830951,83.94779187544276,468.803775675769,925.7113057763231,89.86866886591513,469.20768085970985,885.916141248303,95.36534924226508,469.31477458445954,855.9681767482455,42.095766179100416,476.0107366284213,892.0058559056474,65.12584704551554,475.88583918649346,843.2757128617193,83.98548494147,472.5033864878635,826.3994172471051,98.36646363296425,467.4565353420925,817.7299046064091,21.897988864280816,455.77265442128504,889.4477634267548,47.097763504152354,457.54055504934297,846.0199633327344,68.36791509239059,453.57770393863666,833.6841351139848,85.66987515042362,444.7203900709376,825.4710431899626,11.732577322340077,435.068024470402,891.3533506277065,36.43819821124315,436.7517931215092,855.1249076110685,56.030387341755294,433.60263806097004,841.8342063237897,71.7708679068344,425.09777597265077,833.4628752240438,8.539869881754585,415.4790170982128,895.4757019369767,27.922200898605208,418.60079067886625,865.206116932538,45.292281047785885,416.51115074407,852.8908013000687,59.197865573012294,409.42901287164915,846.8903171977809
32.54852927466662,438.41099520666256,992.1867247516012,75.03278110522795,465.44282848606986,968.4939433688276,90.88046355475954,482.4430788986747,931.1029976011476,96.73475184592525,483.12249027335224,892.9465666551359,102.48153702891143,482.0522471556835,863.9380121740584,47.3211153728908,489.6931140123979,899.9909149675356,70.81299547808102,490.3131256388843,853.0140048837434,89.69618340686294,487.58712502791525,835.4887548409657,103.65087394373525,483.1392328810434,824.9676236244069,29.85523166500762,465.9663179971023,893.569750589363,56.3743152620108,470.2887907548832,852.7444378490723,78.05531445321843,467.4217276418241,840.0765970763233,95.03993323203878,459.05184706994334,831.0848750784919,22.381502795669874,442.25477703132316,891.7630793040817,48.9137885723346,446.7868059402644,857.2638196763016,68.9671502768757,445.4956061362991,844.5959861831476,84.46270500990839,438.16785326327835,835.9511031017543,21.44972424470023,420.84256017871,892.0321620184818,43.72229798100372,426.5215507435961,863.6368068219318,61.85340768700348,426.18716929215884,851.9667631372104,76.20930838887902,420.02400888417003,845.547472751921
45.51959080600783,440.93088478287234,989.2500638269231,86.37192992960601,473.84921316140793,972.0664182278455,103.79899131628319,493.10017856693463,935.448891523458,108.4682410977301,492.3045951396608,897.3909730419248,113.58232808134119,489.0671426091594,868.412062369429,60.279110563399,494.947559045246,903.6090064301308,81.6389837164779,499.0236573200666,859.5075264267135,99.2150977578735,497.13060395565753,841.2663689817546,112.47853958216054,493.70010678248565,829.4285138475971,43.2730375161751,467.4004679425291,894.0719552303119,67.15123747695812,475.16790743075467,854.1601148380182,88.24453324330995,475.03765600157504,840.0680214488191,105.006979197304,469.7890539301357,830.3544100303247,36.01148803063658,441.6833297269963,889.9384408890442,60.34262748205335,450.2116512651554,855.5972771726924,80.30217379896825,452.54556840545143,842.3970412462425,96.0468047332458,449.2636774784026,833.2239164769869,35.237674280625605,420.14155914163894,888.8641115445874,56.33364012771543,429.49879678535547,860.3889534464834,73.91481262272225,432.63029107020185,848.6834602358686,88.1436116212542,429.7133617205025,841.6507500408006
